,date,novelty,transience,resonance,nsigma,tsigma,rsigma
0,2019-12-02T00:00:00Z,0.0,0.27265733500412015,0.0,0.0,0.022160589952787767,0.0
1,2019-12-03T00:00:00Z,0.0,0.2329688210557971,0.0,0.0,0.08962655360067448,0.0
2,2019-12-04T00:00:00Z,0.0,0.2917044170298246,0.0,0.0,0.061283928225322214,0.0
3,2019-12-05T00:00:00Z,0.0,0.24938556750136306,0.0,0.0,0.03383123205839979,0.0
4,2019-12-06T00:00:00Z,0.0,0.27367991744354214,0.0,0.0,0.05565458095523403,0.0
5,2019-12-07T00:00:00Z,0.0,0.27740473112426495,0.0,0.0,0.0560820330212678,0.0
6,2019-12-08T00:00:00Z,0.0,0.2969168489782292,0.0,0.0,0.03184466225467873,0.0
7,2019-12-09T00:00:00Z,0.30121248337023115,0.277394146551864,0.023818336818367147,0.01883595819091717,0.05246857251365394,0.03565226535228555
8,2019-12-10T00:00:00Z,0.24384348975192865,0.2807559599656203,-0.03691247021369165,0.048394755511680626,0.030421028619075294,0.03940789206537796
9,2019-12-11T00:00:00Z,0.2593209634670152,0.31362787050912816,-0.05430690704211294,0.07870179155896105,0.0527412391542476,0.06572151535660432
10,2019-12-12T00:00:00Z,0.3083102849953626,0.24157763278804842,0.0667326522073142,0.02070316922912841,0.08617871342888632,0.05344094132900737
11,2019-12-13T00:00:00Z,0.2644012836665285,0.2738649345851108,-0.009463650918582311,0.08949954340233192,0.02679341408012874,0.05814647874123033
12,2019-12-14T00:00:00Z,0.30562474530114875,0.32393694436701115,-0.0183121990658624,0.05017336567222188,0.026732122218405728,0.038452743945313804
13,2019-12-15T00:00:00Z,0.23519934213658042,0.22350326498110076,0.011696077155479656,0.035931178868236865,0.041022339795009584,0.03847675933162323
14,2019-12-16T00:00:00Z,0.3076491755155433,0.27518238142289236,0.032466794092650963,0.03603762664387973,0.07530236043256801,0.05566999353822387
15,2019-12-17T00:00:00Z,0.2583320100066326,0.24117415244189136,0.017157857564741225,0.05596491569417981,0.04009671174468956,0.048030813719434684
16,2019-12-18T00:00:00Z,0.25864344893032115,0.2925894443025255,-0.03394599537220433,0.06624146558794741,0.035196092754503035,0.05071877917122522
17,2019-12-19T00:00:00Z,0.2746682595639333,0.318422981064644,-0.04375472150071069,0.05514788425727828,0.03113589890681602,0.04314189158204715
18,2019-12-20T00:00:00Z,0.28134446692399967,0.2850527302960114,-0.003708263372011744,0.030276636236141363,0.03566226249294093,0.032969449364541145
19,2019-12-21T00:00:00Z,0.30440027050532364,0.2868995009787706,0.01750076952655305,0.030589435544236338,0.06803774659933841,0.04931359107178737
20,2019-12-22T00:00:00Z,0.2649205170560793,0.2989340520214815,-0.034013534965402215,0.08475960632944161,0.08417034840855644,0.08446497736899902
21,2019-12-23T00:00:00Z,0.2644299402835729,0.2684820218161428,-0.004052081532569862,0.03168698612177611,0.09806593857912298,0.06487646235044954
22,2019-12-24T00:00:00Z,0.275543744395779,0.3533939206687958,-0.07785017627301682,0.10542486159347607,0.030746727591070395,0.06808579459227324
23,2019-12-25T00:00:00Z,0.2884890058881175,0.20681444081391306,0.08167456507420442,0.02702054374229191,0.1329160040795233,0.0799682739109076
24,2019-12-26T00:00:00Z,0.3533693807830227,0.3647306519147456,-0.011361271131722861,0.020128301127543262,0.018563640365391352,0.01934597074646731
25,2019-12-27T00:00:00Z,0.3017463063479039,0.32592974102015587,-0.02418343467225198,0.06469701023611317,0.029018260800888554,0.04685763551850086
26,2019-12-28T00:00:00Z,0.30637118310008177,0.23115224780404514,0.07521893529603663,0.09135264114758242,0.11276404926703236,0.10205834520730739
27,2019-12-29T00:00:00Z,0.3302534172772419,0.3395569341988485,-0.009303516921606636,0.06712627121697441,0.12904790836749025,0.09808708979223232
28,2019-12-30T00:00:00Z,0.23855579103108274,0.26059691687324776,-0.022041125842165027,0.13310442618240534,0.09306117602539658,0.11308280110390095
29,2019-12-31T00:00:00Z,0.36323362810798976,0.32616161255883563,0.037072015549154125,0.06779200961013403,0.029178534213473006,0.04848527191180352
30,2020-01-01T00:00:00Z,0.22840475289409778,0.32270343113832295,-0.09429867824422516,0.14828879000451342,0.024465202429454387,0.0863769962169839
31,2020-01-02T00:00:00Z,0.3068917046839995,0.25715862091590674,0.04973308376809277,0.03622258455624388,0.06095063962159013,0.048586612088917
32,2020-01-03T00:00:00Z,0.2762239270448213,0.26397806751273545,0.012245859532085845,0.08089099899301563,0.04011323995602855,0.060502119474522095
33,2020-01-04T00:00:00Z,0.3140645088222011,0.3068310432977273,0.007233465524473792,0.06202218482182061,0.05482244088695443,0.05842231285438752
34,2020-01-05T00:00:00Z,0.2931751070681445,0.2796214160527112,0.0135536910154333,0.06228784186991368,0.03639200289127204,0.04933992238059286
35,2020-01-06T00:00:00Z,0.28777566848543235,0.2524263338125382,0.03534933467289414,0.02861806511777964,0.06531201697136224,0.04696504104457094
36,2020-01-07T00:00:00Z,0.31199119758871363,0.29732225128525214,0.014668946303461494,0.0355578944141905,0.047745971188435835,0.04165193280131317
37,2020-01-08T00:00:00Z,0.27294988278379073,0.2757989210006043,-0.002849038216813593,0.0741141494061113,0.0341914309597493,0.0541527901829303
38,2020-01-09T00:00:00Z,0.23201550327225434,0.2568221312216444,-0.024806627949390037,0.058067383444015866,0.03455960931303713,0.0463134963785265
39,2020-01-10T00:00:00Z,0.28741146304786885,0.2813631234754526,0.006048339572416239,0.027923145279069462,0.03040041668177754,0.0291617809804235
