,date,novelty,transience,resonance,nsigma,tsigma,rsigma
0,2019-12-02T00:00:00Z,0.0,0.3612394729573215,0.0,0.0,0.08878001771304134,0.0
1,2019-12-03T00:00:00Z,0.0,0.4477576483266238,0.0,0.0,0.0558361123945974,0.0
2,2019-12-04T00:00:00Z,0.0,0.3694245158010649,0.0,0.0,0.05733248061997959,0.0
3,2019-12-05T00:00:00Z,0.0,0.41796157912243226,0.0,0.0,0.052844532955552054,0.0
4,2019-12-09T00:00:00Z,0.0,0.38352181611007025,0.0,0.0,0.07615685809115798,0.0
5,2019-12-12T00:00:00Z,0.0,0.2895602797022346,0.0,0.0,0.031880130725672896,0.0
6,2019-12-14T00:00:00Z,0.0,0.35506377069171846,0.0,0.0,0.10218128700572207,0.0
7,2019-12-18T00:00:00Z,0.4037317125294799,0.41596622045434756,-0.012234507924867633,0.07823385629568519,0.042461736435526407,0.0603477963656058
8,2019-12-19T00:00:00Z,0.42033360498823963,0.4130369736399711,0.007296631348268523,0.04712971970507195,0.09155677087611935,0.06934324529059566
9,2019-12-21T00:00:00Z,0.4181165348087272,0.4341572861372943,-0.016040751328567138,0.04174157810920803,0.04475336269021936,0.043247470399713696
10,2019-12-23T00:00:00Z,0.34717052539530596,0.375355417609074,-0.02818489221376802,0.05037922364197244,0.03606844144413112,0.04322383254305178
11,2019-12-28T00:00:00Z,0.3724267857845475,0.358597508038571,0.013829277745976531,0.10128212070515379,0.13027544616045728,0.11577878343280554
12,2019-12-30T00:00:00Z,0.3657045184226666,0.3904134463634534,-0.024708927940786773,0.10615005576424529,0.10220273796082634,0.10417639686253581
13,2019-12-31T00:00:00Z,0.3954153871762034,0.3782947708835622,0.017120616292641166,0.04224372857572181,0.1009460896359861,0.07159490910585395
14,2020-01-02T00:00:00Z,0.4695855757874256,0.4759134671035072,-0.00632789131608158,0.03545062777412085,0.03355422533351447,0.03450242655381766
15,2020-01-04T00:00:00Z,0.34723538470444887,0.3009946878786292,0.04624069682581966,0.11567336863180121,0.13449981337470573,0.12508659100325348
16,2020-01-06T00:00:00Z,0.3872751739489228,0.3989145359210045,-0.011639361972081708,0.08238877259489615,0.035919098291076285,0.059153935442986215
17,2020-01-07T00:00:00Z,0.3279840347695915,0.30037312637411373,0.02761090839547775,0.09192064644223993,0.08571397128938049,0.08881730886581021
18,2020-01-08T00:00:00Z,0.514593892020924,0.5002673468429683,0.01432654517795573,0.03446205608096995,0.0428114061020227,0.038636731091496325
19,2020-01-10T00:00:00Z,0.36332766443341036,0.2520066640544408,0.11132100037896958,0.08454532440286283,0.0577454260588717,0.07114537523086727
20,2020-01-11T00:00:00Z,0.34773326817893224,0.266217357539582,0.08151591063935026,0.0841926178184502,0.05654413239576955,0.07036837510710987
21,2020-01-13T00:00:00Z,0.3660336861995387,0.3735018991306585,-0.007468212931119822,0.06129232574447724,0.05182503716963931,0.05655868145705827
22,2020-01-14T00:00:00Z,0.28690644768575707,0.28670370503726705,0.00020274264849001744,0.11058943426877416,0.08357154053082015,0.09708048739979716
23,2020-01-15T00:00:00Z,0.3391940379760818,0.33774013271166414,0.001453905264417632,0.1245142572733883,0.09642110308372807,0.11046768017855818
24,2020-01-16T00:00:00Z,0.2828050820556056,0.34510144841340684,-0.062296366357801225,0.1136288240944099,0.09008716361435039,0.10185799385438014
25,2020-01-17T00:00:00Z,0.34812052908784175,0.384626853795132,-0.03650632470729026,0.10375700648674778,0.1046976421192561,0.10422732430300194
26,2020-01-18T00:00:00Z,0.3038119279544872,0.34657452224108776,-0.042762594286600564,0.05214285294454903,0.09669758383484095,0.074420218389695
27,2020-01-20T00:00:00Z,0.28106759757091526,0.3609481038015234,-0.07988050623060816,0.05119137074260632,0.07132622868413586,0.06125879971337109
28,2020-01-21T00:00:00Z,0.3270778192747264,0.37598228571454645,-0.04890446643982005,0.05950960096677284,0.0870208028427321,0.07326520190475247
29,2020-01-23T00:00:00Z,0.48230882226386995,0.4606108628660862,0.02169795939778374,0.023639063329137587,0.06083703716500258,0.042238050247070086
30,2020-01-24T00:00:00Z,0.4067529272462737,0.42387186963859846,-0.017118942392324754,0.097873277396698,0.07390935959132476,0.08589131849401138
31,2020-01-25T00:00:00Z,0.33990406702720405,0.4389388894916647,-0.09903482246446066,0.11977584601943966,0.08053916733227641,0.10015750667585804
32,2020-01-27T00:00:00Z,0.46664652011582003,0.4510498249575381,0.015596695158281937,0.05406636768404928,0.041178416650356174,0.04762239216720272
33,2020-01-28T00:00:00Z,0.38588527016079593,0.33701698998947655,0.04886828017131939,0.05402569575091795,0.09063723083919029,0.07233146329505412
34,2020-01-29T00:00:00Z,0.39093198854338557,0.35044560441355593,0.04048638412982963,0.0646208679831313,0.10191488072795872,0.083267874355545
35,2020-01-30T00:00:00Z,0.34429556024203617,0.3453675338339406,-0.0010719735919044182,0.06937758337873827,0.08104009807678403,0.07520884072776116
36,2020-01-31T00:00:00Z,0.43869123389531145,0.4508779904700343,-0.012186756574722846,0.06265852042879809,0.030176185794475684,0.04641735311163689
37,2020-02-01T00:00:00Z,0.4426374089679035,0.4374484549033148,0.005188954064588691,0.06692716809461632,0.07638365341437528,0.0716554107544958
38,2020-02-03T00:00:00Z,0.42781966337484667,0.30459552629857595,0.12322413707627072,0.10599114231349614,0.08978987714646157,0.09789050972997886
39,2020-02-04T00:00:00Z,0.31461413689984713,0.3540939887272564,-0.03947985182740926,0.09927329998566391,0.0717871531910987,0.0855302265883813
